temperature,humidity,pressure,wind_speed,thunderstorm
31.24,58.88,1005.24,7.68,0
21.59,94.83,994.63,2.94,0
39.71,59.28,1017.77,28.65,0
32.42,61.71,1015.14,23.26,0
32.97,73.41,992.16,7.63,0
37.25,46.45,1005.6,12.91,0
26.31,73.31,1009.77,27.05,0
35.39,85.38,1007.16,12.41,1
33.51,83.92,1004.07,22.77,1
26.64,89.45,1006.37,2.93,0
22.73,77.43,1015.93,25.52,0
22.39,60.26,1011.01,24.34,0
38.17,91.35,998.58,2.13,1
30.67,70.33,1006.25,12.5,0
21.09,97.48,996.89,29.96,1
27.76,63.33,1006.01,19.15,0
20.45,44.53,993.86,29.74,0
24.32,56.52,1005.92,10.78,0
25.63,61.97,1006.38,20.58,0
39.86,47.98,1003.02,29.93,1
39.32,74.86,996.95,28.32,1
32.27,88.32,992.7,12.72,1
39.46,69.36,992.19,17.15,1
39.19,54.66,1009.35,9.88,0
29.48,93.03,990.77,23.24,1
37.95,76.43,1005.31,3.41,0
20.77,98.11,1015.98,4.16,0
32.12,59.63,998.15,10.72,0
25.38,63.62,1011.31,21.18,0
36.11,65.91,1012.44,14.15,0
38.34,59.71,1009.76,3.28,0
23.91,98.36,996.72,23.39,1
37.27,85.02,1003.16,21.65,1
22.68,83.96,1018.9,15.54,0
29.76,67.33,1018.69,25.98,0
38.75,92.7,1007.11,24.83,1
24.42,72.6,1010.57,7.38,0
28.34,71.28,1014.68,9.73,0
38.45,88.73,1003.04,10.85,1
30.45,82.64,998.35,5.57,1
26.23,42.02,991.61,12.68,0
36.82,49.2,1018.45,13.85,0
22.13,55.43,998.43,11.32,0
34.98,47.9,1001.22,9.06,0
30.79,86.1,1008.03,4.11,0
32.79,43.38,993.44,14.05,1
22.12,89.32,997.31,25.91,1
31.91,82.88,1005.5,9.06,0
32.18,40.21,992.63,17.75,1
20.02,64.42,1001.7,5.39,0
32.17,76.74,1003.83,24.2,1
37.93,71.9,1000.35,8.21,0
37.05,47.27,1000.63,20.32,1
38.15,96.13,1013.4,7.33,0
26.56,99.11,998.92,9.53,0
21.84,47.4,1018.45,19.41,0
39.34,91.23,1011.36,13.29,1
38.55,79.39,1016.35,10.91,0
22.58,72.95,1012.54,14.65,0
36.61,79.26,1017.07,10.09,0
20.29,51.27,1008.22,9.02,0
39.13,97.62,998.54,29.92,1
21.29,68.99,1006.86,13.69,0
28.97,58.51,999.32,6.73,0
28.29,48.56,995.22,26.79,1
22.62,77.44,1015.07,21.15,0
23.07,73.15,1002.51,5.95,0
31.53,53.41,998.92,22.67,1
32.44,47.82,1008.47,22.4,0
21.47,85.6,993.91,25.14,1
34.28,53.0,1005.04,18.16,0
31.21,72.44,997.87,7.35,0
23.06,46.93,999.88,17.27,0
21.55,73.42,998.93,25.38,0
26.05,85.53,994.64,3.75,0
32.09,50.45,1008.25,13.9,0
35.47,75.49,1009.92,7.48,0
24.07,97.97,994.34,5.29,0
27.27,85.31,990.44,4.63,0
26.63,56.38,1011.47,14.49,0
28.99,75.2,1008.83,15.04,1
36.25,77.1,1003.73,12.1,1
26.51,47.01,995.31,24.28,0
22.07,83.44,1004.06,5.27,0
33.88,66.57,1002.86,25.78,1
33.14,51.5,993.4,22.35,1
37.66,60.48,1015.52,13.69,0
38.42,72.65,1011.03,29.04,0
26.58,57.01,1012.73,21.17,0
33.37,48.07,1000.11,25.07,1
34.72,93.94,1014.7,25.06,1
35.73,61.02,1015.27,23.47,0
36.0,90.22,1010.8,26.15,1
25.7,71.53,1001.48,8.81,0
32.5,65.45,1004.72,20.73,1
36.56,80.11,1003.03,23.26,1
20.06,99.35,1011.32,28.57,0
28.09,42.02,1010.25,17.72,0
28.65,73.5,1013.94,27.73,0
23.42,83.25,1002.39,3.23,0
25.56,96.83,1012.73,7.91,0
33.13,81.43,1000.8,7.64,1
39.41,99.26,999.46,29.08,1
24.23,94.16,1005.11,15.56,0
28.72,75.68,1018.16,7.96,0
37.06,97.61,1017.46,19.45,1
24.57,41.24,991.41,19.02,0
31.16,72.69,1007.5,18.99,0
33.16,41.71,1009.66,16.25,0
30.86,98.31,1010.75,25.17,1
27.4,84.84,1012.44,26.41,0
36.8,61.38,1002.88,7.44,0
21.8,64.16,1003.53,9.26,0
33.4,60.16,1006.27,6.25,0
31.62,92.63,1015.1,19.96,1
39.53,41.71,1002.72,29.44,1
22.8,67.28,995.35,3.27,0
38.32,80.67,1005.84,27.17,1
38.08,45.63,1011.29,25.86,0
20.71,71.37,1002.87,3.91,0
31.16,63.55,1007.18,10.65,0
33.15,70.09,1004.66,19.29,1
22.2,59.09,1003.52,19.94,0
38.56,42.66,998.07,15.86,1
28.33,52.59,1019.04,5.44,0
23.72,66.84,990.26,24.65,0
25.34,79.92,1019.06,18.34,0
38.4,88.94,1015.75,7.71,0
24.15,50.78,990.25,8.61,0
26.83,79.5,1018.05,24.17,0
30.1,69.93,1019.86,23.94,0
36.62,95.38,1012.86,26.47,1
20.43,67.91,1004.65,14.85,0
22.65,43.38,1018.03,12.11,0
36.08,97.73,1012.11,3.3,0
29.07,63.9,1018.14,5.6,0
26.97,77.9,997.81,19.86,1
38.25,79.15,1018.66,13.81,1
37.11,89.53,1011.69,26.27,1
25.04,97.02,1012.46,19.43,0
30.26,88.88,1016.38,11.32,0
35.49,96.44,996.52,26.27,1
29.28,71.72,1014.14,18.6,0
36.54,45.85,997.13,20.41,1
23.47,92.31,1013.84,26.42,0
21.83,57.75,999.62,2.3,0
32.19,47.64,1006.81,21.67,0
21.4,96.05,1004.29,11.29,0
35.78,60.41,1013.56,3.92,0
39.4,94.28,1007.62,28.86,1
34.78,69.22,997.59,19.76,1
29.52,52.62,1006.73,25.48,0
31.61,82.4,1009.53,4.88,0
21.08,55.25,1018.16,6.76,0
35.23,55.5,1006.88,4.34,0
28.59,59.11,996.04,7.07,0
37.12,90.38,994.84,28.94,1
35.75,47.17,1015.28,29.96,0
35.77,96.55,993.47,6.93,1
38.47,91.01,994.66,22.49,1
39.04,53.68,1017.3,22.71,0
24.03,56.52,995.34,26.81,0
31.12,67.64,1000.98,4.75,0
26.35,70.53,1005.25,12.26,0
30.37,85.74,990.37,8.36,1
25.35,51.21,1010.85,19.85,0
31.83,61.25,1000.33,18.76,1
24.9,62.24,1017.52,14.51,0
24.35,42.19,1006.88,11.75,0
22.72,48.15,1009.92,15.85,0
34.56,83.24,1006.26,24.18,1
27.4,92.1,1014.49,12.69,0
33.27,41.06,1005.53,13.6,0
27.2,74.04,996.63,17.39,0
21.41,62.41,1014.26,22.84,0
21.93,79.38,1007.91,17.89,0
34.07,89.34,1012.13,16.75,1
39.11,99.95,992.75,22.8,1
22.88,91.39,1014.74,26.04,0
21.63,42.23,998.13,17.67,0
34.52,73.5,993.81,23.85,1
27.95,46.04,1007.85,28.8,0
29.86,62.23,1011.79,6.15,0
31.89,79.25,996.19,12.53,1
20.05,91.96,1017.83,25.02,0
35.38,50.59,1011.53,22.13,0
25.14,50.34,1014.34,22.01,0
27.29,64.08,1009.96,20.78,0
36.07,43.65,1007.25,10.65,0
21.73,54.18,1004.26,3.57,0
22.26,54.42,990.21,28.67,0
25.9,99.94,1006.81,6.55,0
23.74,85.59,1004.06,20.5,1
23.87,55.37,1003.61,8.44,0
25.69,50.94,1012.27,17.04,0
35.24,49.81,993.66,13.9,1
37.59,65.33,994.1,10.22,0
26.96,84.38,1015.43,23.72,0
38.34,47.0,1000.85,28.78,1
39.72,83.38,1009.13,14.69,1
34.55,91.23,1008.86,22.19,1
27.84,64.07,1015.06,8.28,0
21.82,61.44,1018.05,19.93,0
22.58,44.86,1003.36,5.68,0
20.19,66.0,994.63,19.67,0
20.05,99.34,1004.32,4.8,0
37.39,63.53,1003.31,14.74,1
35.52,40.05,990.21,18.64,1
38.5,93.63,1009.65,18.65,1
29.95,58.61,1003.65,10.19,0
25.06,49.43,995.9,7.52,0
34.26,95.05,1018.2,17.18,1
38.88,45.92,1010.66,8.86,0
32.93,45.65,1016.75,4.32,0
35.59,90.26,1002.11,15.67,1
22.53,72.56,1015.51,7.37,0
26.58,44.74,994.07,3.54,0
34.89,79.56,1014.16,7.1,0
31.56,75.36,1003.09,13.72,1
23.7,92.74,991.89,3.58,0
27.79,98.51,994.59,29.49,1
27.38,48.64,990.71,16.58,0
32.45,83.84,990.68,21.52,1
37.52,67.82,998.44,18.14,1
34.85,72.08,994.14,18.56,1
28.64,52.31,1012.76,14.84,0
37.97,74.89,1013.68,25.5,0
35.79,63.11,1019.9,29.92,0
31.5,86.33,1012.26,13.78,1
39.29,86.18,1010.13,26.69,1
31.49,45.15,1012.64,5.37,0
22.95,62.97,1002.46,5.67,0
20.72,87.91,1008.26,12.49,0
29.95,44.91,1007.6,23.46,0
39.13,56.1,1002.61,27.66,1
25.42,51.83,1005.83,11.91,0
24.13,92.64,1001.92,27.28,1
20.4,84.05,994.31,12.8,1
37.68,78.96,999.24,15.17,1
28.59,75.64,998.16,8.9,1
35.14,78.81,1018.05,10.79,0
32.44,81.9,1003.25,24.22,1
20.76,50.0,1010.86,9.44,0
23.3,70.59,991.88,6.2,0
20.83,40.8,1010.56,18.55,0
28.44,95.0,995.69,17.78,1
37.62,98.42,1007.38,8.84,0
24.25,72.75,1009.18,24.67,0
30.88,55.43,1007.81,22.92,0
24.77,72.52,1006.32,9.15,0
34.04,81.23,1008.09,6.74,0
23.21,77.99,1006.69,9.83,0
27.08,77.24,990.85,7.65,0
31.52,91.56,1018.68,23.6,1
29.67,47.89,1003.24,7.87,0
28.49,78.0,992.11,5.94,1
26.8,86.46,996.59,24.78,1
28.38,57.14,996.62,3.48,0
22.29,74.38,1003.2,5.63,0
31.11,62.69,1011.28,11.32,0
22.49,65.28,1005.92,17.16,0
33.31,76.31,997.27,11.43,1
34.65,50.68,1017.4,15.7,0
29.06,66.79,999.58,14.18,1
36.96,89.56,992.4,8.39,1
24.71,64.29,1003.07,28.23,0
35.19,62.02,1016.9,3.78,0
27.66,51.25,992.21,29.22,0
25.68,97.96,994.13,20.38,1
25.7,83.67,996.56,19.77,1
21.51,41.15,1016.95,24.67,0
29.85,86.74,993.64,2.8,1
22.84,49.19,1003.89,8.59,0
31.3,95.03,1013.34,21.43,1
35.67,58.1,999.44,19.75,1
30.97,80.26,1018.52,25.6,1
24.1,66.63,1011.04,22.74,0
39.3,49.99,1000.66,4.3,0
34.09,77.18,1015.07,5.08,0
20.82,77.56,990.31,27.73,1
34.17,65.09,997.09,18.18,1
21.53,48.69,997.96,14.18,0
24.93,95.28,1009.1,26.73,0
30.36,73.53,1000.85,25.25,1
20.64,90.96,1006.67,15.03,0
39.06,69.01,998.65,18.51,1
21.68,93.04,1001.08,11.66,0
36.42,78.79,1009.29,27.49,1
28.42,42.03,1017.5,2.17,0
28.84,57.04,1017.3,2.87,0
30.16,60.8,1001.87,29.8,1
37.47,50.03,1008.23,20.64,0
21.97,59.76,998.52,22.97,0
32.31,51.42,1001.77,15.44,1
38.2,85.32,1014.06,17.41,1
22.36,78.08,1009.14,13.64,0
35.69,70.83,997.72,14.17,1
22.89,52.24,1019.99,14.56,0
35.21,59.76,998.89,23.97,1
22.12,55.21,1015.7,19.34,0
22.96,65.71,1003.09,19.52,0
35.59,96.5,1017.92,29.42,1
33.38,62.99,994.55,12.33,1
21.53,56.92,1015.37,12.34,0
34.07,50.02,1018.32,17.15,0
25.03,94.71,1018.4,16.46,0
21.18,62.0,1014.06,29.66,0
28.97,44.3,1014.66,17.96,0
30.76,93.65,1012.99,23.92,1
35.64,42.91,1011.23,23.14,0
20.33,71.69,1015.48,19.3,0
25.91,60.42,992.54,24.89,0
36.84,77.42,1002.79,16.73,1
28.94,70.64,991.21,25.32,1
22.93,75.94,999.3,17.07,1
27.5,63.74,1006.05,9.3,0
39.91,93.33,1010.56,24.07,1
22.52,58.72,1007.91,11.47,0
30.0,45.23,1010.63,19.93,0
24.55,51.87,994.19,9.27,0
26.58,57.65,1016.67,14.81,0
27.77,46.17,1007.06,17.97,0
29.08,51.59,1011.99,11.62,0
23.26,49.45,1010.2,7.2,0
36.89,84.85,1019.84,17.4,1
28.74,53.1,1006.08,28.55,0
21.73,69.18,1000.15,21.53,0
24.32,61.91,1012.94,8.68,0
28.31,52.24,1006.86,23.25,0
20.32,46.62,1008.79,8.68,0
22.44,49.77,1005.27,24.29,0
35.25,81.88,997.72,23.04,1
21.24,74.99,1010.02,14.48,0
22.32,80.09,1000.32,3.77,0
38.15,90.85,1000.07,23.45,1
35.02,53.43,1007.28,5.26,0
39.59,74.45,996.25,22.2,1
28.54,48.79,1010.11,2.05,0
28.35,87.79,1018.84,28.16,1
28.88,94.01,998.44,29.81,1
21.68,63.23,1012.98,14.86,0
32.83,93.01,1017.75,7.6,0
36.41,98.8,1005.6,15.11,1
20.53,82.47,1012.66,12.48,0
39.33,93.22,1003.12,22.57,1
27.54,53.44,1002.35,19.15,0
28.8,87.92,994.59,24.75,1
37.68,77.28,1009.78,25.85,1
23.53,53.04,1002.81,8.77,0
25.2,93.02,1003.78,16.15,1
21.04,43.64,1011.84,24.96,0
28.64,74.79,1018.41,10.45,0
23.29,50.1,1017.35,15.14,0
20.06,92.56,996.45,7.42,0
38.92,87.44,1000.3,5.12,1
27.26,83.03,999.03,14.15,1
34.34,40.5,1012.95,17.03,0
31.27,70.22,1013.39,10.75,0
33.85,70.98,1007.61,14.15,0
36.05,40.81,999.67,5.35,0
22.3,66.82,993.66,19.73,0
28.06,80.71,1018.46,16.7,1
34.68,97.77,990.96,15.87,1
22.08,42.26,993.86,6.46,0
25.77,58.86,1018.37,25.75,0
28.51,85.91,991.9,26.26,1
25.31,57.67,1001.95,15.99,0
23.16,41.85,1007.62,2.99,0
33.06,80.75,1005.41,11.72,0
28.88,82.58,1005.51,3.79,0
31.57,61.34,1014.39,28.84,0
37.59,49.32,1001.42,26.16,1
30.69,95.82,1003.99,19.21,1
37.96,99.88,999.5,7.58,1
22.36,80.62,1000.74,20.48,1
35.55,88.98,1000.9,4.71,1
23.45,59.49,1008.49,15.89,0
29.21,51.02,1016.21,20.77,0
25.1,96.82,1013.0,17.04,0
33.8,63.84,1016.2,21.73,0
20.43,70.08,998.2,6.07,0
38.87,85.22,994.63,18.62,1
25.59,71.62,1015.37,28.52,0
25.83,59.56,997.37,13.55,0
20.02,66.15,994.81,16.08,0
29.92,60.77,1004.1,10.39,0
22.09,65.32,1003.53,11.26,0
23.15,49.77,998.75,16.88,0
28.5,94.67,999.53,8.63,1
29.15,68.15,993.78,12.66,1
20.48,42.98,1001.62,2.27,0
28.64,77.35,1008.07,4.15,0
23.27,69.7,1011.47,17.28,0
28.33,45.39,1012.31,4.74,0
28.97,84.26,1007.03,2.18,0
26.39,57.14,996.04,5.16,0
37.97,76.9,1000.95,28.91,1
30.24,47.76,1013.74,3.83,0
34.23,98.57,1015.38,8.01,0
36.5,64.56,993.22,25.06,1
38.81,42.54,996.18,2.51,0
29.36,47.68,1013.05,25.37,0
31.86,85.01,1006.71,23.78,1
34.45,80.14,999.01,28.82,1
25.9,71.63,1007.48,14.32,0
30.59,61.1,1009.91,21.64,0
28.72,71.67,1008.45,21.82,0
34.53,75.56,1002.85,7.12,1
34.36,51.54,1000.27,6.03,0
26.28,84.81,990.54,26.67,1
36.71,88.0,991.58,11.51,1
31.25,47.47,1001.2,23.06,1
27.9,77.2,1019.76,16.68,0
33.15,90.47,1011.46,13.25,1
26.57,98.14,1001.14,19.83,1
20.76,97.71,991.55,13.0,1
32.61,84.93,1013.3,15.01,1
36.63,48.4,1007.97,12.93,0
24.37,77.51,1010.91,18.73,0
27.51,98.91,1011.31,28.08,0
21.02,70.69,1006.71,16.77,0
35.59,70.83,995.58,3.73,0
26.68,59.37,1013.3,22.53,0
23.45,53.01,1018.54,12.36,0
28.1,54.58,998.13,12.45,1
34.57,79.1,997.09,29.66,1
26.08,65.24,990.87,19.42,0
35.58,49.81,1010.73,16.09,0
27.49,99.86,996.34,20.96,1
35.37,44.84,1019.68,16.56,0
33.51,43.23,994.04,27.36,1
33.57,96.89,1015.77,5.85,0
35.28,41.46,1019.25,15.23,0
22.46,51.53,1012.62,8.23,0
35.72,42.64,1018.04,20.49,0
29.73,95.85,1018.21,23.22,1
38.27,84.46,1016.94,8.61,0
23.66,52.62,1014.01,8.5,0
27.25,56.46,1011.58,15.79,0
34.64,81.37,1008.56,26.16,1
27.09,40.42,1012.37,11.32,0
21.73,95.4,1014.09,8.31,0
39.74,47.61,996.83,20.83,1
35.16,91.01,1000.54,23.2,1
25.23,96.95,1002.83,26.19,1
32.24,67.28,1005.38,17.43,0
31.06,89.88,1016.71,22.3,1
31.72,76.95,1000.78,6.08,1
26.85,99.03,993.17,5.18,0
39.49,72.75,1018.56,2.06,0
34.25,41.18,991.97,29.99,1
24.2,81.16,1009.17,10.34,0
38.68,65.89,997.93,27.54,1
36.32,59.89,1002.04,27.55,1
30.79,97.37,992.1,9.19,1
29.58,80.24,991.46,27.76,1
23.69,77.37,998.27,4.74,0
37.84,61.24,1006.32,23.63,0
39.8,54.29,994.93,25.68,1
29.78,57.72,994.02,22.79,1
27.26,52.56,1005.94,7.02,0
25.92,85.19,1008.72,14.95,0
31.0,51.35,1000.81,15.44,1
24.85,83.95,992.67,19.36,1
35.42,54.25,1003.26,13.43,1
27.65,76.02,992.94,15.03,1
33.04,46.48,1001.67,7.57,0
20.58,55.88,999.31,23.78,0
29.37,56.1,1008.62,8.93,0
24.69,96.57,998.7,4.19,0
28.21,66.32,995.99,15.83,1
25.52,50.49,1014.3,22.63,0
21.05,94.49,1014.07,7.82,0
36.94,61.72,1004.28,19.29,1
29.64,59.31,995.91,6.6,0
31.82,69.55,1008.54,9.12,0
20.46,95.26,1019.02,8.63,0
30.51,48.42,1007.95,17.6,0
28.89,44.07,1004.7,10.07,0
32.4,52.7,997.13,17.89,1
35.66,57.64,1016.69,8.52,0
35.02,62.26,1000.87,2.64,0
21.69,75.51,1010.91,22.84,0
29.6,92.94,1002.57,2.55,1
30.95,63.98,990.07,14.24,1
37.77,76.97,1019.49,2.51,0
22.42,47.9,1010.54,11.76,0
31.97,96.92,992.62,3.38,1
34.11,67.19,1019.85,11.91,0
26.92,96.76,1009.71,20.71,0
20.71,52.19,1002.25,24.2,0
30.97,80.98,1007.24,11.31,0
28.92,92.96,1010.36,9.73,0
24.2,93.31,1009.65,13.42,0
22.18,93.08,995.13,10.99,0
21.63,89.6,1005.67,24.58,0
29.02,99.49,997.0,22.03,1
26.49,82.19,1007.45,21.18,0
29.96,77.45,997.29,16.79,1
33.22,53.31,1008.11,4.74,0
38.66,52.79,1016.78,15.31,0
28.3,42.93,1017.88,14.26,0
37.09,79.53,993.8,7.87,1
36.03,92.9,995.89,6.11,1
30.43,66.76,991.49,11.38,0
30.16,59.99,1005.36,23.65,0
24.02,61.55,995.54,11.99,0
29.83,90.13,993.21,29.39,1
39.64,42.24,1014.07,16.12,0
29.85,97.47,1010.6,7.98,0
21.67,90.56,990.88,13.28,1
22.9,58.78,1001.56,24.89,0
39.05,60.15,1002.78,27.16,1
39.48,54.85,1015.08,29.54,0
25.32,56.15,1015.86,27.1,0
29.84,98.92,1009.14,6.16,0
23.66,64.57,990.14,9.14,0
28.81,97.37,1007.22,18.66,1
24.65,68.29,994.97,25.83,0
24.44,94.91,996.19,20.24,1
32.8,77.71,1019.44,9.1,0
38.58,62.73,1002.95,19.44,1
37.76,56.05,1011.2,17.16,0
33.81,92.78,1019.69,21.62,1
37.38,52.11,1014.18,18.68,0
34.77,84.59,996.87,20.29,1
29.4,98.42,991.75,15.93,1
26.76,54.96,1008.77,22.56,0
24.19,57.54,1009.97,10.45,0
36.77,90.36,1007.94,9.34,0
22.67,75.43,1003.73,8.5,0
39.56,74.91,996.48,25.94,1
39.75,93.43,1006.93,17.43,1
23.78,71.65,995.2,12.07,0
30.88,58.89,1007.08,2.31,0
29.17,44.76,1005.94,19.34,0
28.42,90.43,1000.16,21.43,1
27.33,55.67,1017.62,23.39,0
22.22,96.38,991.9,3.62,0
33.43,57.88,1011.76,25.11,0
34.02,54.97,998.99,19.59,1
27.26,71.77,1003.49,17.87,0
32.17,43.76,997.14,24.48,1
31.2,66.05,1005.82,5.24,0
33.34,91.6,997.4,6.33,1
25.4,54.9,992.56,14.84,0
35.81,86.13,1011.9,13.93,1
20.61,96.71,995.26,29.48,1
22.49,41.33,1007.43,21.15,0
21.65,80.06,992.79,20.8,1
37.95,51.4,991.66,23.81,1
26.16,86.98,990.6,11.57,0
22.67,84.95,994.44,3.97,0
38.38,90.48,1019.35,7.51,0
39.87,71.59,999.12,12.96,1
36.04,63.65,1009.82,10.58,0
38.5,72.52,1013.92,15.28,0
35.25,74.55,999.66,27.19,1
33.01,48.28,994.72,9.77,0
35.42,98.21,1001.28,22.29,1
28.49,89.86,996.15,28.08,1
28.38,48.92,1007.12,16.88,0
20.85,44.22,1018.6,22.53,0
26.26,43.57,991.6,27.26,0
33.76,66.47,997.03,8.63,0
38.26,83.97,1013.58,22.19,1
23.92,78.94,1005.98,10.14,0
29.26,41.82,995.39,7.69,0
26.39,75.67,991.58,28.43,1
27.48,88.57,992.18,27.79,1
34.51,64.38,998.75,3.9,0
38.96,66.55,998.96,2.71,0
29.9,65.46,1000.15,20.16,1
26.07,43.59,1007.36,28.75,0
32.81,70.94,1013.39,14.42,0
38.4,93.38,996.35,23.8,1
21.83,53.88,1016.34,2.96,0
35.3,60.15,1015.49,3.2,0
21.29,75.66,999.5,12.83,1
36.31,42.4,1001.81,5.55,0
21.56,92.41,999.91,8.31,0
26.5,83.54,998.24,12.06,1
20.04,42.93,1019.22,14.36,0
35.25,65.35,1003.46,5.45,0
31.21,96.16,1005.56,6.0,0
31.01,69.18,990.73,3.61,0
27.76,94.7,1001.23,19.62,1
39.25,94.99,1002.65,16.02,1
24.8,95.61,990.9,28.52,1
20.41,40.32,1005.15,22.14,0
38.21,56.71,993.32,19.91,1
35.51,72.36,993.38,24.11,1
38.7,49.86,999.27,23.17,1
20.97,94.25,999.54,14.63,1
35.54,67.44,1014.22,14.02,0
24.78,75.88,994.15,28.37,1
25.18,99.36,991.01,24.3,1
24.88,75.61,1005.42,21.6,0
29.23,74.87,1017.61,10.58,0
34.72,63.76,999.94,5.03,0
31.04,80.7,995.06,7.89,1
27.91,49.8,1016.53,28.71,0
34.29,68.76,1013.14,12.02,0
38.93,49.06,994.26,5.69,0
39.45,45.63,1017.68,11.99,0
24.35,77.07,1001.93,4.0,0
32.29,48.02,1019.74,3.31,0
20.43,48.68,992.59,23.13,0
37.63,82.63,1004.09,27.11,1
35.29,71.8,1013.71,28.34,0
29.91,74.08,1013.79,27.44,0
39.98,77.04,995.42,27.25,1
33.98,80.14,993.43,5.86,1
33.61,45.69,1005.79,24.09,0
24.34,77.69,992.3,27.93,1
36.95,84.53,1007.39,22.06,1
24.66,69.7,1002.36,16.7,0
31.42,67.09,996.17,18.74,1
29.68,52.48,1008.16,2.88,0
29.08,95.74,1005.14,29.97,1
20.87,81.05,993.28,21.15,1
27.53,66.77,994.83,12.06,0
34.14,86.86,999.86,4.38,1
22.92,90.82,1001.65,7.13,0
28.54,81.63,1012.78,19.4,1
26.66,59.2,990.23,26.37,0
21.96,61.44,992.23,16.3,0
36.48,59.18,1000.91,12.39,1
30.75,64.95,999.28,17.13,1
39.95,90.31,1005.01,5.45,0
32.22,69.77,1018.12,14.8,0
20.3,52.24,1000.9,28.62,0
33.36,76.39,994.09,17.4,1
26.12,43.97,1006.35,20.18,0
23.52,67.75,1014.87,9.17,0
25.92,99.66,1014.95,9.51,0
35.21,99.02,992.81,28.52,1
23.38,65.22,998.61,23.96,0
28.43,76.0,1009.71,27.88,1
33.26,78.72,1008.01,23.88,1
25.89,54.64,1012.44,24.3,0
27.06,49.76,1016.68,26.73,0
26.89,49.39,1018.12,4.94,0
28.15,94.13,1018.33,8.25,0
35.19,64.99,999.59,3.39,0
26.6,49.15,1007.35,8.99,0
35.99,72.09,990.71,2.37,0
35.16,67.08,993.35,8.27,0
24.45,62.06,1001.92,20.41,0
38.62,92.76,1009.57,4.03,0
31.29,63.77,990.01,13.18,1
23.69,98.4,1000.7,6.71,0
34.12,93.23,1014.41,9.22,0
36.11,95.45,1008.05,16.06,1
27.6,59.34,1013.43,7.83,0
26.28,41.9,1001.35,11.48,0
35.03,45.51,1004.92,11.63,0
23.68,89.25,1001.46,11.92,0
35.52,40.47,995.63,11.41,0
34.39,81.21,990.67,18.51,1
25.38,76.93,1002.68,8.85,0
22.14,97.3,1004.14,12.22,1
34.75,82.18,1006.16,8.77,0
21.45,43.16,1008.38,8.97,0
20.22,96.44,1003.25,12.53,1
38.21,97.57,995.2,16.82,1
32.86,77.54,1005.35,12.21,1
23.78,79.3,991.97,29.36,1
34.74,60.54,1007.15,18.79,0
35.58,42.01,1018.01,7.12,0
34.2,71.51,1008.89,29.73,0
37.11,58.94,994.38,25.06,1
35.1,89.93,1013.85,18.64,1
21.99,80.63,990.55,20.12,1
21.91,56.68,1013.96,11.72,0
28.55,96.66,993.48,10.31,1
23.48,53.35,1015.82,14.24,0
24.37,84.07,993.53,13.66,1
28.53,47.35,1011.72,18.2,0
20.57,67.21,1003.12,18.34,0
23.54,46.57,991.68,8.99,0
38.43,46.76,1008.63,23.43,0
24.71,49.68,1000.32,8.3,0
39.18,71.48,1004.07,17.31,1
25.87,85.43,1004.04,15.46,1
32.93,83.21,1018.82,25.33,1
20.57,64.39,1017.27,2.43,0
26.55,47.07,1009.96,21.49,0
31.19,45.12,1008.81,10.94,0
25.53,64.51,1005.89,2.68,0
33.83,80.97,990.23,20.31,1
38.75,78.87,1007.43,7.62,0
20.24,73.42,994.19,7.84,0
21.31,63.44,1017.81,16.98,0
36.04,97.05,1015.95,10.57,0
28.76,71.74,1001.89,16.0,1
37.9,96.32,1010.04,28.68,1
27.94,61.74,990.21,5.93,0
25.41,78.13,1018.27,21.26,0
35.85,86.98,1019.32,5.17,0
25.76,41.5,1014.55,6.83,0
26.32,95.41,1015.78,27.15,0
31.75,54.58,1019.45,23.84,0
22.38,53.03,996.41,9.23,0
21.35,40.32,991.13,15.09,0
33.24,46.27,1009.78,29.78,0
37.75,71.33,1015.36,18.03,0
26.97,66.54,1009.76,22.72,0
28.1,83.33,1012.33,11.29,0
22.52,64.67,1014.7,14.37,0
35.49,88.29,1006.71,11.71,0
26.31,60.13,1003.07,4.01,0
34.81,52.92,996.94,14.16,1
21.8,69.36,1016.9,10.31,0
20.56,94.23,992.42,20.45,1
34.61,68.46,992.08,24.82,1
21.96,69.93,995.3,22.35,0
27.58,69.26,1009.51,10.52,0
24.51,70.58,1005.72,21.32,0
33.13,64.54,997.67,22.05,1
36.52,66.09,1003.58,26.34,1
21.5,46.84,1016.47,25.22,0
26.3,41.18,1008.71,7.21,0
26.27,56.24,994.41,3.42,0
28.54,72.8,994.82,14.43,1
34.91,91.08,1008.57,7.66,0
28.35,69.24,1008.02,2.36,0
34.32,43.02,1011.34,8.24,0
30.83,74.6,1006.97,15.97,0
37.71,58.78,1013.11,26.18,0
24.77,45.84,1013.61,18.13,0
23.32,51.16,1017.82,24.53,0
38.36,45.96,996.09,8.81,0
23.78,65.6,1012.99,9.66,0
33.85,65.3,993.58,28.79,1
34.25,66.08,1015.04,11.37,0
23.82,98.62,1004.21,19.48,1
26.75,62.37,1011.37,11.69,0
31.87,47.04,1017.05,2.49,0
30.57,84.76,1015.68,11.28,0
26.24,42.66,995.66,23.29,0
26.32,74.19,1008.08,23.18,0
24.63,68.05,996.34,18.76,0
39.31,74.17,1003.24,21.13,1
27.0,67.61,1003.93,3.59,0
27.27,58.14,998.67,23.48,0
22.81,67.53,1012.5,24.57,0
32.85,68.95,993.74,2.86,0
